o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set[o:id],o:item_set[dcterms:title],o:media[o:id],o:media[file],dcterms:title,dcterms:creator,dcterms:subject,dcterms:description,dcterms:publisher,dcterms:date,dcterms:type,dcterms:format,dcterms:identifier,dcterms:source,dcterms:language,dcterms:relation,dcterms:coverage,dcterms:alternative,dcterms:created,dcterms:available,dcterms:issued,dcterms:modified,dcterms:medium,dcterms:isPartOf,dcterms:hasPart,dcterms:isFormatOf,dcterms:spatial,dcterms:temporal,dcterms:bibliographicCitation,dcterms:provenance,bibo:annotates,bibo:owner,bibo:content,bibo:locator,bibo:numPages,bibo:number,bibo:pages,bibo:section,bibo:uri,bibo:volume,oc:location,oc:localUrl,oc:eventType,mads:birthPlace,mads:deathPlace,mads:fieldOfActivity,mads:fullerName,mads:hasDemonym,mads:hasRelatedAuthority,mads:hasVariant,mads:occupation,mads:useFor,mads:birthDate,mads:deathDate,mads:entityDescriptor,mads:honoraryTitle,skos:hasTopConcept,skos:prefLabel,skos:altLabel,skos:note,skos:definition,curation:location,curation:note,curation:status
71503,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71503,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71523,,[Casa de Ofelia Abreu de Morales];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Paseo esquina a 21;Hall;Escalera de mármol;Butacas y mesita de madera;Jarrón con planta ornamental;Espejo;Alfombra de piel con cabeza de tigre;Biombo;Decoración interior,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52833,,,,,,,,,,,70974;,,,,,,,"Construida por el arquitecto Leonardo Morales y con gran influencia de estilo Luis XVI, este palacete posee sin embargo elementos que lo ubican en el predominante eclecticismo de la arquitectura doméstica habanera.",,,,,,,,ohcfh_fqf_000001839.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71504,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71504,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71524,,[Casa de Ofelia Abreu de Morales];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Paseo esquina a 21;Comedor;Mesa y sillas de madera labrada;Puerta francesa;Arcón;Lámparas;Cuadro enmarcado en la pared representando figuras humanas;Decoración interior;Luminaria;Alfombra;Espejo;Techo decorado con molduras,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52835,,,,,,,,,,,70974;,,,,,,,"Construida por el arquitecto Leonardo Morales y con gran influencia de estilo Luis XVI, este palacete posee sin embargo elementos que lo ubican en el predominante eclecticismo de la arquitectura doméstica habanera.",,,,,,,,ohcfh_fqf_000001841.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71505,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71505,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71525,,[Casa de Ofelia Abreu de Morales];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Paseo esquina a 21;Living room;Butacas;Sofá;Sillas;Sillones;Luminaria;Alfombra;Jarrones con flores;Repisa de madera y cristal con piezas decorativas;Cuadro enmarcado en la pared;Decoración interior,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52836,,,,,,,,,,,70974;,,,,,,,"Construida por el arquitecto Leonardo Morales y con gran influencia de estilo Luis XVI, este palacete posee sin embargo elementos que lo ubican en el predominante eclecticismo de la arquitectura doméstica habanera.",,,,,,,,ohcfh_fqf_000001843.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71506,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71506,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71526,,[Casa de Ofelia Abreu de Morales];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Paseo esquina a 21;Vestíbulo;Butacas;Sofá;Sillas;Sillones;Luminaria;Alfombra;Jardinera con planta decorativa;Mesa con piezas decorativas;Techo con vigas;Cuadro enmarcado en la pared;Puerta francesa;Decoración interior,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52837,,,,,,,,,,,70974;,,,,,,,"Construida por el arquitecto Leonardo Morales y con gran influencia de estilo Luis XVI, este palacete posee sin embargo elementos que lo ubican en el predominante eclecticismo de la arquitectura doméstica habanera.",,,,,,,,ohcfh_fqf_000001845.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71507,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71507,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71527,,[Casa de Ofelia Abreu de Morales];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Paseo esquina a 21;Living room;Butacas;Sofá;Sillas;Sillones;Luminaria;Alfombra;Jarrones con flores;Repisa de madera y cristal con piezas decorativas;Cuadro enmarcado en la pared;Decoración interior,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52838,,,,,,,,,,,70974;,,,,,,,"Construida por el arquitecto Leonardo Morales y con gran influencia de estilo Luis XVI, este palacete posee sin embargo elementos que lo ubican en el predominante eclecticismo de la arquitectura doméstica habanera.",,,,,,,,ohcfh_fqf_000001847.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
71508,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/71508,Fotografía,dctype:StillImage,laurav@patrimonio.ohc.cu,False,39429;70974,Fotos de Arquitectura;Arquitectura doméstica,71528,,[Casa de Ofelia Abreu de Morales];Arquitectura doméstica,"Blanco Santa Coloma, Rafael (1867-1929)",Vedado;La Habana;Cuba;Calle Paseo esquina a 21;Casa vista en perspectiva;Entrada frontal y lateral;Balcones;Pretil;Muro perimetral;Jardín;Acera;Parterre;Árboles;Avenida,Foto sobre papel;Original;Plata/gelatina;Papel;Gelatina,,,,Horizontal,52839,,,,,,,,,,,70974;,,,,,,,"Construida por el arquitecto Leonardo Morales y con gran influencia de estilo Luis XVI, este palacete posee sin embargo elementos que lo ubican en el predominante eclecticismo de la arquitectura doméstica habanera.",,,,,,,,ohcfh_fqf_000001849.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
40745,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/40745,Grabado,dctype:Image,grisel@patrimonio.ohc.cu,True,24483,Grabados Europeos,40765,,Salamanca(Charros),Moreno Rodríguez;Manuel,"Moreno Rodríguez, Manuel;Salamanca;España;Charros","Pareja con traje típico de salamanca, Charros.;Cromolitografía;Imagen suelta que perteneció a la publicación, Tipos españoles: Acuarelas de Manuel Moreno Rodríguez sobre fotografía de Laurent
Madrid, Romo y Füssel
Imprenta de Breitkopf und Härtel en Leipzig",,1890,,L: 23 cm x A: 31 cm papel;Impresa,529,,,,,,,,,,,,,,,,,,,,,,,,,,ohcah_cgeu_000009890.jpg,,Colección de Grabados. Serie Europa;Planero 3A,,,,,,,,,,,,,,,,,,,,,,,
41541,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41541,Carta,bibo:Letter,,True,24490;24522;39745,Papelería de Máximo Gómez Báez;Correspondencia;Correspondencia de guerra,41651;41652;41653,https://repositoriodigital.ohc.cu/files/original/21c17a7c8153865deba17f24285710bf8d47f0e0.pdf,[Carta dirigida a Máximo Gómez en la que su autor agradece una propuesta de ascenso],"Gómez Báez, Máximo (General en Jefe del Ejército Libertador cubano, 11-18-1836/6-17-1905)","Gómez Báez, Máximo (General en Jefe del Ejército Libertador Cubano, 1836- 1905);Cartas;Correspondencia;Misivas;Agradecimiento;Ascenso;Propuesta de Ascenso;Operaciones Militares;Cuerpos del Ejército Libertador Cubano, Guerra de Independencia;Guerra del 95;Guerra Necesaria (1895-1898);Matanzas;Cuba;La Habana;Quinto Cuerpo del Ejército Libertador Cubano (1896-1898)","Colección Máximo Gómez Báez/ Cartas relacionadas con los preparativos, el decursar de las guerras por la independencia de Cuba y cuestiones políticas de la República.;Carta dirigida a Máximo Gómez  Báez en la que un remitente desconocido le agradece su propuesta de ascenso a nombre del General en Jefe. Además, le ofrece detalles de las operaciones del Quinto Cuerpo del Ejército Libertador cubano. El documento, a pesar de su restauración, es muy ilegible producto de las manchas de hongos y el desgaste propio del lápiz con que su autor redactó la misiva.;Mecanuscrito (lápiz);Cursiva;En el documento se menciona a la Segunda Brigada del Quinto Cuerpo. Una vez finalizada la Invasión a Occidente se reestructuró el Ejército Libertador quedando constituído el Quinto Cuerpo del mismo, que operaría en las provincias de Matanzas y La Habana.",,S/F [1896-1898],,"1 documento papel, hoja rayada: 12,8 x 20,8 cm",529,,es,,,,,,,,,,,,Desconocido,,,,,,,,,,,,ohcah_cmgb_000008146.pdf;ohcah_cmgb_000011930.jpg;ohcah_cmgb_000011931.jpg,,"Máximo Gómez Báez;Leg. 33, Exp. 64, 1/1.2/19 (1)",,,,,,,,,,,,,,,,,,,,,,,
40746,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/40746,Grabado,dctype:Image,grisel@patrimonio.ohc.cu,True,24483,Grabados Europeos,40766,,Cataluña (Lérida),Moreno Rodríguez;Manuel,"Moreno Rodríguez, Manuel;Cataluña;Lérida;España","Pareja con traje típico de Cataluña, Lérida.;Cromolitografía;Imagen suelta que perteneció a la publicación, Tipos españoles: Acuarelas de Manuel Moreno Rodríguez sobre fotografía de Laurent
Madrid, Romo y Füssel
Imprenta de Breitkopf und Härtel en Leipzig",,1890,,L: 23 cm x A: 31 cm papel;Impresa,530,,,,,,,,,,,,,,,,,,,,,,,,,,ohcah_cgeu_000009892.jpg,,Colección de Grabados. Serie Europa;Planero 3A,,,,,,,,,,,,,,,,,,,,,,,
40747,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/40747,Grabado,dctype:Image,grisel@patrimonio.ohc.cu,True,24483,Grabados Europeos,40767,,Murcia,Moreno Rodríguez;Manuel,"Moreno Rodríguez, Manuel;Murcia;España","Pareja con traje típico de Murcia.;Cromolitografía;Imagen suelta que perteneció a la publicación, Tipos españoles: Acuarelas de Manuel Moreno Rodríguez sobre fotografía de Laurent
Madrid, Romo y Füssel
Imprenta de Breitkopf und Härtel en Leipzig",,1890,,L: 23 cm x A: 31 cm papel;Impresa,531,,,,,,,,,,,,,,,,,,,,,,,,,,ohcah_cgeu_000009894.jpg,,Colección de Grabados. Serie Europa;Planero 3A,,,,,,,,,,,,,,,,,,,,,,,
40748,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/40748,Grabado,dctype:Image,grisel@patrimonio.ohc.cu,True,24483,Grabados Europeos,40768,,Ciudad Real (Manchegos),Moreno Rodríguez;Manuel,"Moreno Rodríguez, Manuel;Ciudad Real;España;Manchegos","Pareja con trajes típicos de Ciudad Real (Manchegos).;Cromolitografía;Imagen suelta que perteneció a la publicación, Tipos españoles: Acuarelas de Manuel Moreno Rodríguez sobre fotografía de Laurent
Madrid, Romo y Füssel
Imprenta de Breitkopf und Härtel en Leipzig",,1890,,L: 23 cm x A: 31 cm papel;Impresa,532,,,,,,,,,,,,,,,,,,,,,,,,,,ohcah_cgeu_000009896.jpg,,Colección de Grabados. Serie Europa;Planero 3A,,,,,,,,,,,,,,,,,,,,,,,
40749,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/40749,Grabado,dctype:Image,grisel@patrimonio.ohc.cu,True,24483,Grabados Europeos,40769,,Sevilla,Moreno Rodríguez;Manuel,"Moreno Rodríguez, Manuel;Sevilla;España","Pareja con trajes típicos de Sevilla, la mujer apolla su brazo en una guitarra.;Cromolitografía;Imagen suelta que perteneció a la publicación, Tipos españoles: Acuarelas de Manuel Moreno Rodríguez sobre fotografía de Laurent
Madrid, Romo y Füssel
Imprenta de Breitkopf und Härtel en Leipzig",,1890,,L: 23 cm x A: 31 cm papel;Impresa,533,,,,,,,,,,,,,,,,,,,,,,,,,,ohcah_cgeu_000009898.jpg,,Colección de Grabados. Serie Europa;Planero 3A,,,,,,,,,,,,,,,,,,,,,,,
41142,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41142,Grabado,dctype:Image,grisel@patrimonio.ohc.cu,True,24483,Grabados Europeos,41162,,Maria Theresia Hungariae Bohemiae Reginae Augustae Conivgi Orbis deliciis nostri temporis palladi,"Meitens, Martin;Phil Andr Kilian sumptibus societatis sculpsit","Meitens, Martin;Phil Andr Kilian sumptibus societatis sculpsit;María Teresa I de Austria o de Habsburgo","María Teresa I de Austria o de Habsburgo, Viena, 1717 - 1780. Emperatriz del Sacro Imperio Romano Germánico que ostentó asimismo los títulos de archiduquesa de Austria, reina de Bohemia y reina de Hungría. Era hija del emperador Carlos VI de Alemania, a quien sucedió al morir en 1740.  El emperador Carlos VI planeó casar a su hija María Teresa con su hermano mayor Leopoldo. A la muerte de Leopoldo, Carlos adoptó a Francisco como su futuro yerno. Francisco se crio en Viena junto a María Teresa, sabiendo que estaban a punto de casarse, y con el paso del tiempo surgió un verdadero amor entre ellos.La mayor parte de las monarquías europeas reconocieron esta sucesión y la Pragmática Sanción de 1713 que declaraba indivisibles los territorios de la Casa de Habsburgo, pero no así Federico II de Prusia, que aprovechó la circunstancia para atacar a Austria y arrebatarle Silesia. El grabado muestra el escudo imperial y a María Theresa con un cetro en la mano.;Grabado;Grabado confeccionado por Phil: Andr: Kilians sumptibus societatis sculpsit, DDD Omnium Humillima devotissima AA LL Societas. A partir del retrato de  María Teresa de Martin van Meytens (Estocolmo, Suecia, 16 de junio de 1695 - Viena, Austria, 23 de marzo de 1770) fue un pintor sueco naturalizado austríaco, famoso por servir en la corte de la archiduquesa María Teresa I de Austria y el emperador Francisco I del Sacro Imperio Romano Germánico, mujer y marido respectivamente. En Viena tuvo como discípulos a Georg Weikert y a Franz Xaver Messerschmidt.",,,,L: 61.7 cm x A: 38.5 cm papel;Impresa,534,,,,,,,,,,,,,,,,,,,,,,,,,,ohcah_cgeu_000010204.jpg,,Colección de Grabados. Serie Europa;Planero 3D,,,,,,,,,,,,,,,,,,,,,,,
41143,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41143,Grabado,dctype:Image,grisel@patrimonio.ohc.cu,True,24483,Grabados Europeos,41163,,Francisco Primo Caesari Invictissimo Pio Felici augusto orbis pacificatori artium statori,"Meitens, Martin;Phil Andr Kilian sumptibus societatis sculpsit","Meitens, Martin;Phil Andr Kilian sumptibus societatis sculpsit;Francisco Esteban de Lorena y Borbón","Francisco aparece con un cetro en la mano derecha en la mesa una corona, al fondo de la composición una batalla y el escudo imperial al centro del título, debajo de la imagen. Francisco Esteban de Lorena y Borbón-Orleans (en alemán Franz Stephan von Lothringen, Nancy, Francia, 8 de diciembre de 1708 - Innsbruck, Austria, 18 de agosto de 1765), también conocido como Francisco III de Lorena y luego como Francisco I, emperador del Sacro Imperio Romano Germánico, duque de Lorena y gran duque de Toscana. El emperador Carlos VI favoreció la familia, que, además de ser sus primos, habían servido a la Casa de Austria con distinción. Planeó casar a su hija María Teresa con su hermano mayor Leopoldo. A la muerte de Leopoldo, Carlos adoptó a Francisco como su futuro yerno. Francisco se crio en Viena junto a María Teresa, sabiendo que estaban a punto de casarse, y con el paso del tiempo surgió un verdadero amor entre ellos. Francisco Esteban permaneció en la corte austriaca hasta 1729, cuando ascendió al trono de Lorena, pero el compromiso con María Teresa solo se oficializó el 31 de enero de 1736, durante la Guerra de Sucesión polaca. Luis XV de Francia le exigió a Francisco que entregara el ducado de Lorena como compensación a su suegro, Estanislao I, que había sido depuesto. El padre de María Teresa obligó a Francisco a que renunciase a sus derechos sobre el ducado de Lorena, diciéndole: «Sin renuncia, no hay archiduquesa». Francisco recibió el gran ducado de Toscana tras la muerte sin herederos del gran duque Gian Gastone de Médici. La ceremonia de la boda se celebró el 12 de febrero de 1736;Grabado;Phil: Andr: Kilians sumptibus societatis sculpsit, DDD Omnium Humillima devotissima AA LL Societas.",,,,L: 61.2 cm x A: 38.5 cm papel;Impresa,535,,,,,,,,,,,,,,,,,,,,,,,,,,ohcah_cgeu_000010236.jpg,,Colección de Grabados. Serie Europa;Planero 3D,,,,,,,,,,,,,,,,,,,,,,,
41553,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41553,Carta,bibo:Letter,,True,24490;24522;39745,Papelería de Máximo Gómez Báez;Correspondencia;Correspondencia de guerra,41593;41594;41595;41658,https://repositoriodigital.ohc.cu/files/original/08e9aee70bf35850b120bc186e5d61bf4d249e9f.pdf,[Carta a los Club de Caibarién y Remedios agradeciendo las demostraciones de afecto popular a los libertadores y a su persona. Rojas],"Gómez Báez, Máximo (General en Jefe del Ejército Libertador cubano, 18-11-1836 / 17-6-1905)",Cartas;Correspondencia;Misivas;Agradecimiento;Clubes Patrióticos;Clubes Revolucionarios;Club de Caibarién;Club de Remedios;Concordia;Tiempos de Paz;Guerra Necesaria (1895-1898);Guerra de Independencia;Guerra del 95;Rojas;Sancti Spíritus;Cuba;Baracoa;Guantánamo,"Colección Máximo Gómez Báez/ Cartas relacionadas con los preparativos, el decursar de las guerras por la independencia de Cuba y cuestiones políticas de la República.;Carta del General en Jefe Máximo Gómez Báez dirigida a los clubes patrióticos de Caibarién y Remedios, agradeciendo las demostraciones de afecto popular a los libertadores y a su persona. En la correspondencia el Generalísimo también exhorta a la confraternidad y la concordia entre cubanos y españoles en los tiempos de paz.;Manuscrito (tinta negra);Cursiva;El documento presenta el cuño seco del ¨Cuartel General del Ejército de la República de Cuba¨",,1898-may.-25,,"1 documento papel conservado en una cartulina blanca fina:  16 x 22 cm (documento), 17,4 x 24,1 cm (cartulina)",536,,es,,,,,,,,,,,,"Rojas, Sancti Spíritus, Cuba",,,,,,,,,,,,ohcah_cmgb_000008208.pdf;ohcah_cmgb_000011966.jpg;ohcah_cmgb_000011968.jpg;ohcah_cmgb_000011967.jpg,,"Máximo Gómez Báez;Leg. 33, Exp. 75, 1/1.2/31",,,,,,,,,,,,,,,,,,,,,,,
40618,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/40618,Grabado,dctype:Image,grisel@patrimonio.ohc.cu,True,24483,Grabados Europeos,40638,,La Rade de Brest. Vue de Keroriou dans l´Est du Port,"Le Gouaz, Yves Marie;Ozanne, Nicolás","Le Gouaz, Yves Marie;Ozanne, Nicolás;Puerto de Brest, Marina;Árbol;Mujeres;Niño;Perro;Frutas;Cesta;Embarcaciones","El puerto de Brest. Vista de Keroriou en el Puerto del Este / N. Ozanne del. , Y. Le Gouaz sulp [sic]. París en Le Gouaz, grabador [ca 1776] La imagen del puerto francés diseñados para el Rey en 1776. Se observan sus muelles bordeados de terrazas, en primer plano varias personas disfrutan de un paseo, mujeres y niño recogen en una cesta frutas que un hombre le lanza desde la cima de un árbol, señora con sombrilla acompañada de una dama y un señor con perro caminan admirando el paisaje marino en la costa, la escena se ve muy animada, con varias embarcaciones, la atmósfera de encanto y placer en el puerto pintoresco. Corbetas y goletas zarpan. Se puede apreciar en el papel a tras luz, marca de agua o filigrana;Grabado;En el borde inferior de la imagen tiene el número 7. Nicolas-Marie Ozanne nació en Brest el12 de enero de 1728 y murió en París el3 de enero de 1811 es un pintor y diseñador francés .Diseñador de la marina de guerra , ilustró numerosas publicaciones sobre los vasos, las maniobras navales y puertos en la segunda mitad del XVIII °  siglo. Miembro de la Académie de marine en 1752, también estaba interesado en la construcción naval. Es el hermano mayor de Pierre Ozanne (1737-1813), como él diseñador marino. Ambos son considerados testigos preciosos de la Francia naval y su desarrollo, desde Luis XV hasta el Imperio .Nombrado muy joven por sus cualidades como dibujante, Nicolas Ozanne fue colocado en 1738 con Roblin, maestro de dibujo de la guardia naval, del que se convirtió en diputado en 1743. En 1744, a la muerte de su padre, contrató a sus hermanos. y hermanas como grabadores para proporcionarles algunos recursos. El erudito Duhamel du Monceau lo ve, se hace amigo de él y lo recomienda al Ministro de Marina Antoine Louis Rouillé . Éste le hace trabajar con las vistas realizadas durante el gran viaje de Luis XV a Le Havre en 1749. En 1750, Nicolas Ozanne sucede a Roblin como profesor de dibujo en Brest . En 1756 recibió el encargo de ilustrar la campaña de La Galissonière, que acababa de luchar victoriosamente en Port-Mahon . Se convirtió en dibujante en el Depot of Maps and Plans, luego fue miembro de la Académie de marine desde su fundación en 1752. De 1749 a 1754, publicó cinco álbumes de dibujos dedicados a las Principales Maniobras de la Marina . En la década de 1760, dedicó al ministro Choiseul su Armada Militar o colección de los diversos buques utilizados en la guerra . Este trabajo se convierte rápidamente en un clásico, notable por su precisión y delicadeza de ejecución. En 1762, fue asignado a la oficina de geógrafos de guerra y probó suerte en la construcción naval preparando planos para la corbeta l'Aurore construida en Le Havre. A bordo, participa en la campaña experimental realizada para probar los nuevos relojes marinos estudiados por Leroy. En 1769 estuvo a cargo de los barcos y maquetas del Gran Canal de Versalles y, en esta ocasión, se le encomendó la educación marítima del Delfín . Dibujó para él 60 puntos de vista y perspectivas de los puertos de Francia y las colonias, contribuyendo así a desarrollar el interés constante por el mar que marcaría el reinado del futuro Luis XVI .

Nicolas Ozanne es también el autor de placas que ilustran el Tratado de Arquitectura Naval (1752) de Duhamel du Monceau y naval táctico (1763) de Bigot de Morogues , dos clásicos de la literatura naval francesa de mediados del XVIII °  siglo. A lo largo de su carrera ilustró varios episodios de la historia naval del país (batallas de escuadrones de Luis XIV , expediciones Duguay-Trouin o episodios de la Guerra de los Siete Años , botadura de barcos, trabajos en el arsenal de Brest, donación de barcos. Se conocen cerca de 300 aguafuertes basados ​​en sus dibujos. Un artista escribió en 1811 que “los dibujos de Monsieur Ozanne generalmente ofrecen producciones ejecutadas con facilidad. Su habilidad para aprovechar las masas de humo producidas por la artillería, en las batallas navales, ha contribuido a menudo a hacer muy picantes los combates que representaba. Sus vistas de los puertos siempre han sido elogiadas . La verdad y la escrupulosa exactitud, que la convierten en su principal mérito, se llevan allí a tal grado que ha adquirido, en este género, una reputación difícil de alcanzar. "" . Retirado en 1791, muchos dibujos publicados durante la Revolución Francesa, sin embargo, llevan su firma. Nicolas Ozanne murió en París el3 de enero de 1811. La obra de Nicolas Ozanne es un testimonio precioso de la marina de su tiempo y especialmente la del Ponant .",,1776,,"L 20,8 × A 35 cm, Papel;Impresa",537,,fr,,,,,,,,,,,,,,,,,,,,,,,,ohcah_cgeu_000009710.jpg,,Colección de Grabados. Serie Europa;Planero 3 B,,,,,,,,,,,,,,,,,,,,,,,
